mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_conc_mol_m3,co2_conc_mol_m3
2004.34,18.83,4.65,37674691,1439877,1328619,244.51732806740864,54168.692340268746
2004.34,18.85,4.65,37678519,1439877,1319359,244.5005803052122,54164.98215586187
2004.34,18.86,4.65,37679190,1440044,1326595,244.4922072844148,54163.12725424358
2004.34,18.86,4.65,37684055,1440044,1326595,244.4922072844148,54163.12725424358
2004.34,18.91,4.65,37685749,1439940,1331415,244.45035078107912,54153.85465148144
2004.34,18.91,4.65,37689702,1439956,1323186,244.45035078107912,54153.85465148144
2004.34,18.91,4.65,37691022,1439956,1323186,244.45035078107912,54153.85465148144
2004.34,18.97,4.65,37694803,1439914,1324739,244.40014189073653,54142.731718169474
2009.78,18.99,4.65,37694803,1439857,1324739,244.82401208182324,54236.633014059866
2004.34,19.0,4.65,37700601,1440004,1326408,244.375045179264,54137.17196478408
2004.34,19.02,4.65,37700762,1440017,1326548,244.35831690153668,54133.466096832904
2004.34,19.02,4.65,37700762,1440046,1326548,244.35831690153668,54133.466096832904
2004.34,19.05,4.65,37707250,1439998,1329096,244.33322877865152,54127.90824610428
2009.78,19.08,4.65,37711885,1440036,1329398,244.74861201650702,54219.929400566165
2009.78,19.09,4.65,37713545,1440028,1339841,244.74023709822015,54218.07407859106
2004.34,19.11,4.65,37716913,1440156,1331593,244.2830679844042,54116.79596767149
2004.34,19.11,4.65,37717542,1439882,1341503,244.2830679844042,54116.79596767149
2004.34,19.13,4.65,37720981,1440270,1332543,244.26635229616113,54113.09288870832
2004.34,19.14,4.65,37724971,1440031,1340582,244.25799530987027,54111.24153926467
2004.34,19.17,4.64,37724971,1440078,1335652,244.23292778161593,54105.68825092935
2004.34,19.19,4.64,37729068,1439890,1337761,244.21621895437494,54101.98669190555
2004.34,19.19,4.66,37729068,1439890,1333661,244.21621895437494,54101.98669190555
2004.34,19.25,4.64,37739835,1440145,1338999,244.16610618714765,54090.88505304949
2004.34,19.27,4.64,37741718,1440442,1338999,244.14940650134045,54087.18551915625
2004.34,19.29,4.64,37745038,1440243,1340644,244.13270909971948,54083.48649128596
2004.34,19.31,4.64,37746143,1440398,1340644,244.1160139818162,54079.787969334844
2004.34,19.34,4.65,37749086,1440276,1341617,244.09097558590713,54074.24113477955
2004.34,19.35,4.65,37751490,1440353,1331296,244.0826305952888,54072.39244277494
2004.34,19.37,4.65,37754800,1440115,1344279,244.06594232572806,54068.69543795867
2004.34,19.4,4.65,37759977,1440180,1344953,244.04091419969907,54063.150878522196
2004.34,19.41,4.65,37758913,1440203,1345065,244.03257263167202,54061.30294473499
2004.34,19.42,4.65,37760713,1440280,1345593,244.0242316338721,54059.45513727199
2004.34,19.43,4.63,37760713,1440430,1336843,244.0158912062409,54057.60745612026
2004.34,19.46,4.65,37765836,1440430,1346298,243.99087334377492,54052.06517040317
2004.34,19.48,4.65,37768266,1440143,1348102,243.9741976185694,54048.37094457734
2004.34,19.5,4.65,37769622,1440151,1348720,243.95752417263617,54044.67722368587
2004.34,19.51,4.65,37771833,1440295,1348720,243.94918830425058,54042.83055255815
2004.34,19.51,4.65,37774424,1440097,1349940,243.94918830425058,54042.83055255815
2004.34,19.55,4.64,37775881,1440112,1350370,243.91585052655267,54035.44512986563
2004.34,19.55,4.65,37779683,1440502,1350202,243.91585052655267,54035.44512986563
2004.34,19.59,4.65,37782146,1440217,1352797,243.88252185940414,54028.06172546174
2004.34,19.61,4.64,37785943,1440455,1355597,243.86586094111888,54024.3707798595
2004.34,19.61,4.64,37787240,1440455,1363097,243.86586094111888,54024.3707798595
2004.34,19.66,4.64,37791296,1440154,1356111,243.82421860292328,54015.14562177408
2004.34,19.66,4.64,37793038,1440154,1356111,243.82421860292328,54015.14562177408
2004.34,19.7,4.64,37793038,1440177,1358026,243.7909149705377,54007.76776339993
2004.34,19.74,4.64,37799707,1440223,1359060,243.75762043470917,54000.39192021465
2004.34,19.76,4.64,37802610,1440302,1360400,243.74097657683922,53996.70475405984
2004.34,19.78,4.64,37803846,1440138,1360515,243.72433499171126,53993.018091392725
2004.34,19.79,4.64,37806302,1440221,1360515,243.71601505127998,53991.1749488348
2004.34,19.81,4.64,37808958,1440335,1355379,243.69937687439233,53987.48904120587
2004.34,19.82,4.63,37808149,1440061,1355379,243.69105863781945,53985.64627610905
2004.34,19.82,4.64,37813360,1440318,1354842,243.69105863781945,53985.64627610905
2004.34,19.82,4.64,37815852,1440131,1364619,243.69105863781945,53985.64627610905
2004.34,19.87,4.63,37816099,1440018,1364606,243.64947597133974,53976.434337286424
2004.34,19.89,4.63,37816099,1440125,1365955,243.63284687797562,53972.75044195901
1998.91,19.91,4.63,37819518,1440179,1366504,243.17780871358124,53871.94440696355
2004.34,19.92,4.63,37819518,1440101,1366504,243.60790749350656,53967.22554171928
2004.34,19.96,4.63,37826779,1440141,1366504,243.57466292218612,53959.860767328544
2004.34,19.96,4.63,37828472,1439952,1370851,243.57466292218612,53959.860767328544
2004.34,20.01,4.63,37830344,1439664,1371702,243.53311996562277,53950.65762556853
1998.91,20.03,4.63,37833891,1439678,1371981,243.07827485368077,53849.89435808971
2004.34,20.03,4.64,37832380,1439712,1371665,243.51650675053543,53946.977247805684
2004.34,20.06,4.63,37835893,1439727,1371617,243.49159117738813,53941.457622562906
2004.34,20.07,4.63,37836135,1439611,1374316,243.4832871193028,53939.617998471
2004.34,20.09,4.63,37838859,1439753,1374749,243.46668070223015,53935.93912669373
2004.34,20.1,4.63,37842465,1439732,1374403,243.45837834312692,53934.09987898267
2004.34,20.12,4.63,37845736,1439843,1375466,243.44177532349698,53930.42175985156
2004.34,20.12,4.63,37847236,1439847,1375767,243.44177532349698,53930.42175985156
2004.34,20.15,4.63,37849101,1439847,1375767,243.41687503962487,53924.90552168997
2004.34,20.15,4.63,37856778,1440000,1375767,243.41687503962487,53924.90552168997
1998.91,20.15,4.63,37862637,1439971,1375767,242.97882243982997,53827.86235221528
2004.34,20.23,4.63,37863630,1439971,1375767,243.3504991789555,53910.20106861977
2004.34,20.25,4.63,37866326,1440108,1382894,243.3339108695364,53906.526208287905
2004.34,20.26,4.63,37868011,1440060,1381373,243.32561756287097,53904.68896599185
2004.34,20.26,4.63,37870693,1440171,1382827,243.32561756287097,53904.68896599185
2004.34,20.28,4.63,37873536,1440171,1382827,243.30903264533953,53901.01485707552
2004.34,20.3,4.63,37876041,1440242,1383967,243.29244998848856,53897.34124897484
2004.34,20.32,4.62,37882539,1440573,1383967,243.27586959185598,53893.668141587455
2004.34,20.35,4.62,37888938,1440504,1387090,243.25100323380565,53888.15941911982
2004.34,20.36,4.63,37891785,1440588,1388282,243.2427155773976,53886.323428543044
1998.91,20.37,4.62,37892971,1440724,1388173,242.79670421641495,53787.517129683634
2004.34,20.38,4.62,37896946,1440706,1389622,243.22614195864807,53882.65182268139
2004.34,20.39,4.62,37899983,1440764,1389426,243.2178559961912,53880.816207370946
2004.34,20.4,4.62,37903212,1440764,1389426,243.20957059826938,53878.980717123726
2004.34,20.41,4.62,37905022,1441022,1391432,243.2012857648248,53877.14535192692
2004.34,20.43,4.62,37909605,1441182,1391860,243.1847177911369,53873.47499663352
2004.34,20.43,4.62,37912112,1441155,1391860,243.1847177911369,53873.47499663352
1998.91,20.45,4.62,37917426,1441215,1391860,242.73054707630152,53772.86113046574
1998.91,20.46,4.62,37922234,1441489,1391860,242.72227996867315,53771.02969212473
2004.34,20.48,4.62,37926367,1441428,1391860,243.14330773123308,53864.301295888254
1998.91,20.49,4.62,37931386,1441578,1396959,242.6974820242546,53765.536125544
2004.34,20.5,4.62,37936831,1441884,1397151,243.1267476557874,53860.63269031728
2004.34,20.52,4.62,37938027,1441848,1397996,243.11018983594502,53856.96458443719
2004.34,20.53,4.62,37940806,1441964,1398315,243.10191177173104,53855.13071884932
2004.34,20.54,4.62,37940806,1442026,1399141,243.09363427124507,53853.29697814589
2004.34,20.56,4.62,37950637,1442289,1400573,243.07708096122693,53849.62987134135
2004.34,20.57,4.62,37956528,1442452,1400573,243.06880515157965,53847.79650521473
1998.91,20.59,4.62,37961521,1442613,1401696,242.61485879213635,53747.23234120222
2004.34,20.6,4.62,37963762,1442768,1401696,243.04398110339392,53842.2971557844
1998.91,20.61,4.62,37968086,1442727,1403744,242.59834089597672,53743.57307974108
2004.34,20.62,4.62,37973562,1442872,1404550,243.02743455465833,53838.63154682803
2004.34,20.63,4.62,37976713,1442872,1406436,243.01916212513436,53836.798929510755
2004.34,20.64,4.62,37979008,1443087,1406436,243.010890258763,53834.96643695044
2004.34,20.65,4.62,37980719,1443151,1406323,243.0026189554866,53833.134069134336
2004.34,20.65,4.62,37985444,1443268,1407276,243.0026189554866,53833.134069134336
1998.91,20.66,4.62,37984785,1443291,1407037,242.55705599401696,53734.4271056286
2004.34,20.67,4.62,37989138,1443380,1407157,242.98607803798913,53829.46970768384
1998.91,20.67,4.62,37991614,1443324,1408276,242.54880069975533,53732.59828433986
2004.34,19.44,6.1,37678020,1431132,1345715,244.00755134871997,54055.75990126686
2015.21,19.44,6.1,37680552,1430991,1345531,244.886591192808,54250.49636123715
2015.21,19.45,6.18,37689835,1431200,1335535,244.87822186296543,54248.64227728768
2015.21,19.45,6.21,37691874,1430983,1346920,244.87822186296543,54248.64227728768
2015.21,19.45,6.22,37692920,1430911,1348126,244.87822186296543,54248.64227728768
2015.21,19.45,6.23,37694522,1430791,1349040,244.87822186296543,54248.64227728768
2009.78,19.46,6.27,37694522,1430689,1349040,244.43076753898993,54149.51631430043
2004.34,19.47,6.29,37694522,1430244,1355126,243.9825351962339,54050.21799436698
2004.34,19.47,6.29,37698413,1430244,1355126,243.9825351962339,54050.21799436698
2004.34,19.48,6.29,37699560,1429116,1349826,243.9741976185694,54048.37094457734
2009.78,19.48,6.33,37698626,1428736,1354097,244.41406174891105,54145.8154281087
2004.34,19.5,6.33,37697730,1428749,1350483,243.95752417263617,54044.67722368587
2004.34,19.5,6.35,37699640,1428586,1350483,243.95752417263617,54044.67722368587
2004.34,19.51,6.35,37699640,1428556,1348344,243.94918830425058,54042.83055255815
2004.34,19.51,6.35,37698926,1428305,1351922,243.94918830425058,54042.83055255815
2004.34,19.52,6.38,37698058,1427762,1345824,243.9408530055078,54040.9840076252
2004.34,19.52,6.39,37698408,1427480,1351252,243.9408530055078,54040.9840076252
2004.34,19.53,6.41,37698117,1427423,1344304,243.93251827634953,54039.137588874095
2004.34,19.53,6.42,37699681,1427121,1351823,243.93251827634953,54039.137588874095
2004.34,19.54,6.43,37700601,1427009,1341640,243.9241841167172,54037.29129629187
2004.34,19.54,6.44,37699292,1426567,1352378,243.9241841167172,54037.29129629187
2004.34,19.55,6.44,37701099,1426626,1343772,243.91585052655267,54035.44512986563
2004.34,19.55,6.44,37701652,1426632,1340786,243.91585052655267,54035.44512986563
2004.34,19.56,6.45,37698523,1426245,1353879,243.90751750579744,54033.599089582414
1998.91,19.56,6.45,37698523,1425914,1353349,243.46858194664384,53936.36031534536
2004.34,19.57,6.46,37700524,1425914,1346845,243.89918505439317,54031.75317542931
2004.34,19.57,6.46,37701024,1426081,1345129,243.89918505439317,54031.75317542931
2004.34,19.58,6.48,37700027,1425379,1354308,243.89085317228157,54029.9073873934
2004.34,19.58,6.48,37699701,1425512,1348817,243.89085317228157,54029.9073873934
2004.34,19.59,6.5,37700516,1425196,1355759,243.88252185940414,54028.06172546174
2004.34,19.6,6.5,37701389,1425102,1355588,243.8741911157027,54026.21618962141
2004.34,19.6,6.5,37699881,1424925,1354989,243.8741911157027,54026.21618962141
2004.34,19.61,6.51,37699751,1424823,1354807,243.86586094111888,54024.3707798595
2004.34,19.61,6.5,37702739,1424921,1351644,243.86586094111888,54024.3707798595
1998.91,19.61,6.5,37701179,1424664,1355151,243.4270003470492,53927.148612873134
2004.34,19.61,6.5,37703331,1424623,1359681,243.86586094111888,54024.3707798595
2004.34,19.62,6.5,37705097,1424448,1354306,243.8575313355944,54022.52549616309
2004.34,19.63,6.52,37703189,1424195,1356064,243.84920229907087,54020.680338519254
2004.34,19.63,6.53,37703927,1424239,1353524,243.84920229907087,54020.680338519254
2004.34,19.64,6.54,37703927,1423886,1357371,243.84087383149006,54018.83530691509
2004.34,19.64,6.54,37706131,1423925,1355351,243.84087383149006,54018.83530691509
2004.34,19.65,6.56,37704784,1423654,1356674,243.83254593279366,54016.99040133768
2004.34,19.65,6.56,37706094,1423721,1362492,243.83254593279366,54016.99040133768
2004.34,19.66,6.56,37706094,1423721,1357404,243.82421860292328,54015.14562177408
2004.34,19.67,6.56,37706913,1423379,1348087,243.81589184182081,54013.30096821142
2004.34,19.68,6.57,37706913,1422955,1355318,243.8075656494279,54011.45644063678
2004.34,19.69,6.63,37715665,1423248,1358968,243.7992400256863,54009.61203903725
2004.34,19.69,6.65,37715665,1422971,1359096,243.7992400256863,54009.61203903725
2004.34,19.7,6.65,37711011,1422971,1359196,243.7909149705377,54007.76776339993
2004.34,19.7,6.67,37714997,1422507,1359518,243.7909149705377,54007.76776339993
2004.34,19.7,6.67,37714229,1422398,1359930,243.7909149705377,54007.76776339993
2004.34,19.7,6.66,37713606,1422353,1360478,243.7909149705377,54007.76776339993
2004.34,19.71,6.66,37715538,1422419,1360254,243.78259048392397,54005.92361371191
2004.34,19.71,6.65,37717728,1422293,1361076,243.78259048392397,54005.92361371191
2004.34,19.72,6.65,37718489,1422445,1360713,243.77426656578672,54004.079589960274
2004.34,19.72,6.65,37718063,1422452,1361152,243.77426656578672,54004.079589960274
2004.34,19.72,6.65,37717262,1422332,1361002,243.77426656578672,54004.079589960274
2004.34,19.73,6.65,37717262,1422373,1361002,243.7659432160679,54002.23569213216
2004.34,19.73,6.71,37717262,1422373,1362064,243.7659432160679,54002.23569213216
2009.78,19.74,6.75,37726515,1421662,1360700,244.19709409533903,54097.74990176329
2004.34,19.75,6.8,37731568,1421519,1365698,243.74929822165234,53998.548274194836
2004.34,19.75,6.83,37716644,1421519,1365698,243.74929822165234,53998.548274194836
2004.34,19.76,6.87,37726774,1421519,1362136,243.74097657683922,53996.70475405984
2009.78,19.77,6.87,37721332,1420486,1362176,244.17208415124892,54092.2093702289
2004.34,19.77,6.86,37720039,1420428,1362396,243.73265550021156,53994.86135979677
2004.34,19.77,6.83,37720082,1420468,1361875,243.73265550021156,53994.86135979677
2004.34,19.77,6.8,37723771,1420837,1362324,243.73265550021156,53994.86135979677
2004.34,19.77,6.76,37723771,1420837,1362432,243.73265550021156,53994.86135979677
2004.34,19.77,6.74,37723771,1420914,1363599,243.73265550021156,53994.86135979677
2004.34,19.78,6.74,37721432,1420907,1363997,243.72433499171126,53993.018091392725
2004.34,19.78,6.72,37727850,1421195,1364581,243.72433499171126,53993.018091392725
2004.34,19.78,6.71,37731382,1421185,1364836,243.72433499171126,53993.018091392725
2004.34,19.78,6.71,37724524,1421084,1364186,243.72433499171126,53993.018091392725
2004.34,19.78,6.71,37728263,1421073,1363344,243.72433499171126,53993.018091392725
2004.34,19.78,6.71,37728529,1421066,1364197,243.72433499171126,53993.018091392725
2004.34,19.78,6.71,37734265,1421306,1364197,243.72433499171126,53993.018091392725
1998.91,19.79,6.71,37728814,1421131,1365231,243.27742411962214,53894.012521010234
2004.34,19.79,6.7,37736106,1421280,1365192,243.71601505127998,53991.1749488348
1998.91,19.79,6.7,37736106,1420835,1371967,243.27742411962214,53894.012521010234
2004.34,19.8,6.7,37736106,1421100,1365032,243.70769567885975,53989.33193211015
2004.34,19.8,6.68,37730922,1420668,1365091,243.70769567885975,53989.33193211015
2004.34,19.8,6.68,37731461,1420799,1365913,243.70769567885975,53989.33193211015
1998.91,19.81,6.68,37730278,1420806,1365505,243.2608158847697,53890.33324653449
1998.91,19.81,6.68,37733493,1420806,1365528,243.2608158847697,53890.33324653449
1998.91,19.81,6.68,37730617,1420848,1365198,243.2608158847697,53890.33324653449
1998.91,19.81,6.68,37732488,1420720,1365198,243.2608158847697,53890.33324653449
2004.34,19.82,6.67,37733516,1420815,1359278,243.69105863781945,53985.64627610905
2004.34,19.82,6.67,37734577,1420815,1365436,243.69105863781945,53985.64627610905
1998.91,19.82,6.67,37735042,1420815,1367258,243.25251261768142,53888.493797674644
2004.34,19.83,6.67,37736632,1420646,1366823,243.68274096908314,53983.80363680685
1998.91,19.83,6.67,37736495,1420515,1367245,243.24420991740777,53886.65447438304
2004.34,19.83,6.67,37736319,1420359,1366389,243.68274096908314,53983.80363680685
1998.91,19.84,6.67,37735027,1420404,1367486,243.23590778389067,53884.81527664678
2004.34,19.84,6.67,37736073,1420479,1367102,243.6744238681251,53981.96112328635
2004.34,19.84,6.67,37738254,1420480,1367413,243.6744238681251,53981.96112328635
1998.91,19.85,6.67,37737443,1420401,1367198,243.2276062170721,53882.976204453036
1998.91,19.85,6.66,37737289,1420329,1367198,243.2276062170721,53882.976204453036
1977.19,19.85,6.66,37737289,1420386,1368240,241.47360174581138,53494.40608012637
1960.9,19.86,6.66,37745337,1420848,1367803,240.14990214997164,53201.16274753845
1922.88,19.86,6.66,37745337,1421802,1369201,237.07969155790673,52521.00934370463
1895.73,19.87,6.66,37757822,1422045,1369201,234.87924471293096,52033.53743691302
1874.01,19.87,6.56,37757416,1421962,1368537,233.12535996076593,51644.993834333975
1814.27,19.87,6.53,37757416,1421962,1366697,228.30136939472837,50576.32003976343
1765.4,19.86,6.49,37757242,1423049,1367039,224.36278561265718,49703.79319336925
1716.52,19.85,6.48,37751342,1423213,1364877,220.42312543257356,48831.02788913967
1645.92,19.84,6.48,37743886,1423213,1364319,214.72913198759014,47569.61962189497
1580.75,19.83,6.49,37743886,1423739,1362664,209.47328089925543,46405.27440824294
1531.88,19.81,6.49,37730058,1423881,1359756,205.54053246240184,45534.04028421854
1510.16,19.8,6.51,37727601,1424005,1359119,203.793244854432,45146.95816773153
1488.43,19.79,6.54,37721763,1423863,1358675,202.04503023514863,44759.67068751412
1483.0,19.79,6.55,37718911,1423742,1357927,201.60643930349076,44662.508259689545
1477.57,19.78,6.56,37715914,1423603,1357597,201.17471580939045,44566.86719689526
1477.57,19.78,6.57,37713954,1423766,1356691,201.17471580939045,44566.86719689526
1477.57,19.78,6.58,37715885,1423798,1356975,201.17471580939045,44566.86719689526
1483.0,19.77,6.6,37714521,1423416,1356730,201.62020459362486,44665.55772768489
1483.0,19.77,6.62,37714263,1423167,1356126,201.62020459362486,44665.55772768489
1493.86,19.77,6.65,37712552,1422735,1355981,202.49744634918844,44859.895851451976
1493.86,19.77,6.66,37711447,1422557,1356573,202.49744634918844,44859.895851451976
1499.29,19.77,6.68,37714915,1422224,1356722,202.93606722697027,44957.064913335525
1510.16,19.77,6.72,37716455,1421977,1357101,203.81411675578948,45151.58198565121
1510.16,19.78,6.75,37719453,1421696,1357101,203.80715898032247,45150.040607779854
