mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_ppm,co2_ppm
2259.59,15.29,4.45,37165815,1435417,1179439,1.9672,435.8
2265.02,15.31,4.48,37167123,1435984,1183493,1.9672,435.8
2232.43,15.31,4.49,37180233,1436472,1180846,1.9672,435.8
2156.4,15.34,4.49,37180233,1437748,1182906,1.9672,435.8
2118.39,15.34,4.46,37191726,1437869,1179717,1.9672,435.8
2064.08,15.36,4.46,37173089,1437329,1181348,1.9672,435.8
2020.64,15.36,4.45,37158313,1437115,1184615,1.9672,435.8
1988.05,15.36,4.43,37149504,1437002,1184615,1.9672,435.8
1966.33,15.36,4.42,37140586,1436972,1179090,1.9672,435.8
1939.18,15.36,4.41,37137269,1436777,1177784,1.9672,435.8
1890.3,15.36,4.41,37125786,1436904,1176006,1.9672,435.8
1857.72,15.36,4.4,37121254,1436710,1176556,1.9672,435.8
1803.41,15.36,4.39,37121254,1436636,1175652,1.9672,435.8
1781.69,15.36,4.38,37108528,1436588,1174667,1.9672,435.8
1759.97,15.36,4.37,37106688,1436542,1172568,1.9672,435.8
1743.67,15.36,4.37,37103430,1436660,1174243,1.9672,435.8
1694.8,15.36,4.35,37103430,1436623,1174243,1.9672,435.8
1656.78,15.36,4.35,37093456,1436523,1173182,1.9672,435.8
1645.92,15.36,4.33,37090738,1436493,1177057,1.9672,435.8
1624.2,15.36,4.32,37091175,1436482,1172775,1.9672,435.8
1602.48,15.36,4.31,37086520,1436623,1174772,1.9672,435.8
1580.75,15.36,4.31,37087531,1436484,1178323,1.9672,435.8
1564.46,15.36,4.3,37087722,1436484,1172611,1.9672,435.8
1521.02,15.36,4.3,37087722,1436674,1172629,1.9672,435.8
1493.86,15.36,4.28,37087464,1436556,1172629,1.9672,435.8
1477.57,15.37,4.26,37085145,1436683,1174242,1.9672,435.8
1434.13,15.37,4.25,37085145,1436811,1174242,1.9672,435.8
1417.83,15.38,4.24,37085145,1437020,1173509,1.9672,435.8
1461.28,15.38,4.23,37085145,1435895,1172246,1.9672,435.8
1515.59,15.39,4.23,37081230,1435911,1173492,1.9672,435.8
1564.46,15.41,4.25,37092075,1435716,1174696,1.9672,435.8
1575.32,15.42,4.25,37101988,1435726,1176081,1.9672,435.8
1645.92,15.43,4.29,37120553,1436345,1178937,1.9672,435.8
1700.23,15.43,4.32,37125943,1435919,1179742,1.9672,435.8
1738.24,15.48,4.33,37136082,1435796,1179742,1.9672,435.8
1787.12,15.48,4.34,37152316,1436007,1183501,1.9672,435.8
1825.13,15.52,4.36,37159612,1436117,1178891,1.9672,435.8
1868.58,15.54,4.36,37169240,1435986,1185778,1.9672,435.8
1912.02,15.56,4.37,37182929,1436333,1183248,1.9672,435.8
1933.75,15.6,4.38,37197337,1436536,1191112,1.9672,435.8
1960.9,15.6,4.39,37203505,1436536,1191112,1.9672,435.8
1955.47,15.65,4.39,37212642,1436861,1193473,1.9672,435.8
1971.76,15.66,4.39,37231082,1437631,1194645,1.9672,435.8
2009.78,15.69,4.39,37237346,1437876,1195102,1.9672,435.8
2036.93,15.71,4.37,37237346,1437551,1195102,1.9672,435.8
2026.07,15.71,4.39,37246595,1437846,1197300,1.9672,435.8
2009.78,15.76,4.38,37267149,1438876,1194382,1.9672,435.8
1993.48,15.78,4.38,37270393,1439415,1199050,1.9672,435.8
1988.05,15.79,4.37,37271196,1439383,1199953,1.9672,435.8
1998.91,15.8,4.37,37263967,1439185,1190065,1.9672,435.8
2020.64,15.81,4.37,37263967,1439185,1196681,1.9672,435.8
2020.64,15.83,4.38,37252639,1438244,1196904,1.9672,435.8
1988.05,15.84,4.37,37252639,1438384,1210056,1.9672,435.8
1993.48,15.87,4.37,37252639,1438384,1209291,1.9672,435.8
1998.91,15.88,4.37,37254959,1438155,1200849,1.9672,435.8
2004.34,15.9,4.38,37254959,1437795,1201469,1.9672,435.8
2004.34,15.91,4.38,37255650,1437795,1201469,1.9672,435.8
2004.34,15.93,4.39,37258533,1438070,1201469,1.9672,435.8
2004.34,15.95,4.39,37262251,1438260,1203398,1.9672,435.8
2004.34,15.96,4.39,37262404,1438170,1203364,1.9672,435.8
2004.34,15.97,4.39,37263299,1438127,1196186,1.9672,435.8
2004.34,15.98,4.41,37265291,1438081,1205455,1.9672,435.8
2004.34,16.0,4.41,37269093,1437925,1205112,1.9672,435.8
2004.34,16.02,4.42,37269895,1437884,1205112,1.9672,435.8
2004.34,16.04,4.42,37272390,1438106,1206299,1.9672,435.8
2004.34,16.04,4.42,37274061,1437858,1215562,1.9672,435.8
2004.34,16.06,4.42,37276544,1437896,1207535,1.9672,435.8
1998.91,16.08,4.43,37278589,1437915,1218864,1.9672,435.8
1998.91,16.08,4.43,37282773,1437915,1217129,1.9672,435.8
1998.91,16.13,4.43,37283814,1438064,1209995,1.9672,435.8
2004.34,16.13,4.43,37285341,1438027,1209995,1.9672,435.8
1998.91,16.15,4.44,37286167,1438037,1210636,1.9672,435.8
1998.91,16.16,4.44,37286560,1438102,1211384,1.9672,435.8
1998.91,16.17,4.44,37288069,1437958,1219438,1.9672,435.8
1998.91,16.18,4.44,37290241,1437890,1211428,1.9672,435.8
1998.91,16.2,4.44,37293902,1437933,1220901,1.9672,435.8
1998.91,16.21,4.44,37296523,1438060,1213607,1.9672,435.8
1998.91,16.23,4.45,37297976,1437885,1218910,1.9672,435.8
1998.91,16.24,4.45,37299621,1438045,1214619,1.9672,435.8
1998.91,16.25,4.45,37301990,1437973,1214040,1.9672,435.8
1998.91,16.26,4.45,37303494,1438052,1222538,1.9672,435.8
1998.91,16.27,4.47,37303587,1438137,1215202,1.9672,435.8
1998.91,16.27,4.45,37304730,1438018,1215384,1.9672,435.8
1998.91,16.29,4.47,37306813,1437967,1221368,1.9672,435.8
1998.91,16.3,4.47,37308815,1438194,1216163,1.9672,435.8
1993.48,16.32,4.47,37308815,1438275,1219923,1.9672,435.8
1998.91,16.34,4.48,37316913,1438253,1217722,1.9672,435.8
1998.91,16.35,4.47,37317201,1438500,1218207,1.9672,435.8
1998.91,16.37,4.48,37322836,1438304,1219052,1.9672,435.8
1998.91,16.38,4.48,37322836,1438407,1220397,1.9672,435.8
1998.91,16.4,4.49,37328834,1438604,1216270,1.9672,435.8
1993.48,16.4,4.49,37331816,1438381,1221718,1.9672,435.8
1993.48,16.43,4.49,37334610,1438796,1214090,1.9672,435.8
1993.48,16.45,4.49,37337854,1438796,1222394,1.9672,435.8
1993.48,16.45,4.49,37342059,1438871,1216908,1.9672,435.8
1993.48,16.48,4.49,37341503,1438662,1223096,1.9672,435.8
1993.48,16.49,4.49,37344673,1438809,1223407,1.9672,435.8
1993.48,16.5,4.5,37347414,1438719,1224578,1.9672,435.8
1993.48,16.52,4.5,37348155,1438778,1224578,1.9672,435.8
1993.48,16.54,4.5,37351941,1438906,1224578,1.9672,435.8
1993.48,16.55,4.5,37351941,1438726,1224578,1.9672,435.8
1993.48,16.58,4.5,37361582,1438757,1227957,1.9672,435.8
1993.48,16.6,4.5,37362883,1438895,1228534,1.9672,435.8
1993.48,16.62,4.5,37362883,1438709,1236787,1.9672,435.8
1993.48,16.62,4.51,37372680,1438989,1230184,1.9672,435.8
1993.48,16.66,4.53,37372680,1438900,1230938,1.9672,435.8
1993.48,16.69,4.52,37372680,1438812,1241313,1.9672,435.8
1993.48,16.71,4.53,37372680,1439164,1236687,1.9672,435.8
2026.07,16.74,4.53,37383923,1439102,1234163,1.9672,435.8
2026.07,16.75,4.54,37380073,1438592,1228881,1.9672,435.8
1988.05,16.77,4.54,37392088,1438865,1228881,1.9672,435.8
1982.62,16.77,4.54,37392088,1439988,1237378,1.9672,435.8
2031.5,16.82,4.54,37400489,1439814,1237091,1.9672,435.8
2031.5,16.82,4.55,37376884,1437746,1237350,1.9672,435.8
2031.5,16.84,4.55,37376884,1439113,1227982,1.9672,435.8
2031.5,16.87,4.55,37410956,1439073,1240203,1.9672,435.8
2020.64,16.89,4.56,37411079,1439350,1229038,1.9672,435.8
2009.78,16.89,4.57,37419345,1439350,1233729,1.9672,435.8
2015.21,16.93,4.56,37413960,1439163,1242136,1.9672,435.8
2015.21,16.96,4.56,37412744,1439181,1233686,1.9672,435.8
2009.78,16.97,4.56,37412744,1439259,1238001,1.9672,435.8
2015.21,17.0,4.56,37420701,1439266,1244758,1.9672,435.8
2015.21,17.01,4.58,37422885,1439273,1244386,1.9672,435.8
2009.78,17.03,4.58,37424155,1439276,1245535,1.9672,435.8
2015.21,17.06,4.58,37424155,1439104,1247246,1.9672,435.8
2009.78,17.08,4.58,37424155,1439110,1257378,1.9672,435.8
2009.78,17.11,4.59,37432279,1439118,1248396,1.9672,435.8
2015.21,17.12,4.58,37435677,1439058,1257933,1.9672,435.8
2015.21,17.13,4.59,37438304,1439225,1248787,1.9672,435.8
2009.78,17.13,4.59,37439881,1439158,1258874,1.9672,435.8
2009.78,17.17,4.58,37441602,1439254,1250765,1.9672,435.8
2009.78,17.19,4.59,37441602,1439331,1251455,1.9672,435.8
2015.21,17.21,4.59,37447074,1439134,1252785,1.9672,435.8
2015.21,17.23,4.59,37449028,1439134,1260809,1.9672,435.8
2009.78,17.25,4.59,37449168,1439253,1253707,1.9672,435.8
2009.78,17.26,4.58,37451259,1438883,1260461,1.9672,435.8
2009.78,17.27,4.59,37451302,1438860,1263007,1.9672,435.8
2009.78,17.28,4.59,37452909,1439097,1254859,1.9672,435.8
2009.78,17.3,4.59,37454670,1438999,1261032,1.9672,435.8
2009.78,17.32,4.59,37454670,1438872,1260697,1.9672,435.8
2009.78,17.34,4.59,37460063,1439029,1257824,1.9672,435.8
2009.78,17.36,4.59,37463375,1439029,1259123,1.9672,435.8
2009.78,17.38,4.59,37463375,1439029,1258377,1.9672,435.8
2015.21,17.38,4.59,37463375,1438945,1258708,1.9672,435.8
2009.78,17.44,4.59,37469761,1438895,1258708,1.9672,435.8
2009.78,17.46,4.59,37469761,1439058,1254868,1.9672,435.8
2009.78,17.48,4.6,37469761,1438970,1254868,1.9672,435.8
2009.78,17.51,4.59,37478352,1439267,1253892,1.9672,435.8
2009.78,17.52,4.6,37482027,1439023,1264328,1.9672,435.8
2009.78,17.53,4.6,37483722,1439106,1264480,1.9672,435.8
2009.78,17.55,4.6,37484103,1439106,1264480,1.9672,435.8
2009.78,17.55,4.6,37484103,1439273,1264480,1.9672,435.8
2009.78,17.58,4.6,37490918,1439028,1266221,1.9672,435.8
2009.78,17.6,4.6,37494483,1439028,1266221,1.9672,435.8
2009.78,17.63,4.6,37494483,1439040,1268521,1.9672,435.8
2009.78,17.66,4.6,37501252,1438962,1268521,1.9672,435.8
2009.78,17.68,4.61,37505153,1439103,1274062,1.9672,435.8
2009.78,17.68,4.61,37506134,1439103,1275540,1.9672,435.8
2009.78,17.7,4.61,37507464,1439103,1275540,1.9672,435.8
2009.78,17.72,4.61,37509587,1439112,1277362,1.9672,435.8
2009.78,17.73,4.61,37509587,1438954,1272035,1.9672,435.8
2009.78,17.76,4.61,37517634,1439104,1272035,1.9672,435.8
2009.78,17.77,4.61,37519461,1439066,1274347,1.9672,435.8
2009.78,17.78,4.61,37522438,1439083,1274962,1.9672,435.8
2009.78,17.81,4.62,37521697,1438876,1277082,1.9672,435.8
2009.78,17.82,4.61,37521697,1439080,1277082,1.9672,435.8
2009.78,17.85,4.62,37531147,1439080,1277744,1.9672,435.8
2009.78,17.88,4.62,37531147,1439109,1277744,1.9672,435.8
2009.78,17.92,4.62,37537929,1439108,1272898,1.9672,435.8
2009.78,17.93,4.62,37540229,1439118,1272898,1.9672,435.8
2004.34,17.95,4.62,37543731,1439077,1274202,1.9672,435.8
2009.78,17.97,4.62,37544349,1439031,1282614,1.9672,435.8
2009.78,17.99,4.62,37544349,1439072,1283477,1.9672,435.8
2009.78,18.02,4.62,37553051,1439333,1277641,1.9672,435.8
2004.34,18.04,4.62,37555008,1439041,1284715,1.9672,435.8
2009.78,18.06,4.62,37556577,1439066,1278238,1.9672,435.8
2009.78,18.06,4.62,37560420,1439271,1285449,1.9672,435.8
2009.78,18.09,4.62,37561325,1439261,1285548,1.9672,435.8
2009.78,18.1,4.62,37561833,1439188,1279475,1.9672,435.8
2009.78,18.12,4.62,37563437,1439045,1279475,1.9672,435.8
2009.78,18.12,4.62,37566054,1439289,1288208,1.9672,435.8
2009.78,18.14,4.62,37566054,1439289,1288208,1.9672,435.8
2009.78,18.14,4.62,37574455,1439440,1282600,1.9672,435.8
2009.78,18.18,4.63,37574832,1439441,1279440,1.9672,435.8
2009.78,18.18,4.62,37577446,1439415,1279440,1.9672,435.8
2009.78,18.21,4.62,37580811,1439429,1282665,1.9672,435.8
2009.78,18.22,4.62,37580811,1439429,1292652,1.9672,435.8
2009.78,18.22,4.62,37584806,1439392,1284338,1.9672,435.8
2004.34,18.25,4.62,37586325,1439549,1282564,1.9672,435.8
2004.34,18.27,4.62,37588207,1439446,1293774,1.9672,435.8
2009.78,18.28,4.62,37588207,1439502,1284292,1.9672,435.8
2009.78,18.31,4.63,37596485,1439655,1288745,1.9672,435.8
2009.78,18.33,4.62,37598666,1439399,1297594,1.9672,435.8
2004.34,18.36,4.63,37602011,1439765,1290174,1.9672,435.8
2009.78,18.38,4.63,37602506,1439475,1299182,1.9672,435.8
2004.34,18.38,4.63,37604830,1439416,1299346,1.9672,435.8
2004.34,18.39,4.62,37608643,1439754,1292460,1.9672,435.8
2009.78,18.41,4.62,37609078,1439804,1290871,1.9672,435.8
2004.34,18.41,4.62,37610655,1439564,1300419,1.9672,435.8
2009.78,18.43,4.62,37610655,1439767,1294657,1.9672,435.8
2004.34,18.45,4.62,37610655,1439691,1302185,1.9672,435.8
2004.34,18.47,4.62,37621492,1439573,1304047,1.9672,435.8
2004.34,18.47,4.64,37621492,1439800,1294970,1.9672,435.8
2009.78,18.47,4.64,37628021,1439685,1305578,1.9672,435.8
2004.34,18.53,4.64,37633199,1439751,1305578,1.9672,435.8
2004.34,18.56,4.64,37634687,1439751,1305578,1.9672,435.8
2009.78,18.59,4.64,37637956,1439681,1308538,1.9672,435.8
2009.78,18.61,4.64,37640774,1439764,1301930,1.9672,435.8
2004.34,18.63,4.64,37646573,1439717,1311046,1.9672,435.8
2009.78,18.63,4.64,37648976,1439779,1311794,1.9672,435.8
2009.78,18.67,4.65,37649153,1439779,1310224,1.9672,435.8
2004.34,18.69,4.65,37652622,1439734,1312593,1.9672,435.8
2004.34,18.71,4.65,37655991,1439802,1313868,1.9672,435.8
2004.34,18.73,4.65,37655991,1439864,1314568,1.9672,435.8
2004.34,18.75,4.65,37665280,1439864,1314568,1.9672,435.8
2004.34,18.78,4.65,37668377,1439982,1316974,1.9672,435.8
2004.34,18.8,4.65,37668377,1439845,1317685,1.9672,435.8
2004.34,18.82,4.65,37674615,1439845,1326081,1.9672,435.8
2004.34,18.83,4.65,37674691,1439877,1328619,1.9672,435.8
2004.34,18.85,4.65,37678519,1439877,1319359,1.9672,435.8
2004.34,18.86,4.65,37679190,1440044,1326595,1.9672,435.8
2004.34,18.86,4.65,37684055,1440044,1326595,1.9672,435.8
2004.34,18.91,4.65,37685749,1439940,1331415,1.9672,435.8
2004.34,18.91,4.65,37689702,1439956,1323186,1.9672,435.8
2004.34,18.91,4.65,37691022,1439956,1323186,1.9672,435.8
2004.34,18.97,4.65,37694803,1439914,1324739,1.9672,435.8
2009.78,18.99,4.65,37694803,1439857,1324739,1.9672,435.8
2004.34,19.0,4.65,37700601,1440004,1326408,1.9672,435.8
2004.34,19.02,4.65,37700762,1440017,1326548,1.9672,435.8
2004.34,19.02,4.65,37700762,1440046,1326548,1.9672,435.8
2004.34,19.05,4.65,37707250,1439998,1329096,1.9672,435.8
2009.78,19.08,4.65,37711885,1440036,1329398,1.9672,435.8
2009.78,19.09,4.65,37713545,1440028,1339841,1.9672,435.8
2004.34,19.11,4.65,37716913,1440156,1331593,1.9672,435.8
2004.34,19.11,4.65,37717542,1439882,1341503,1.9672,435.8
2004.34,19.13,4.65,37720981,1440270,1332543,1.9672,435.8
2004.34,19.14,4.65,37724971,1440031,1340582,1.9672,435.8
2004.34,19.17,4.64,37724971,1440078,1335652,1.9672,435.8
2004.34,19.19,4.64,37729068,1439890,1337761,1.9672,435.8
2004.34,19.19,4.66,37729068,1439890,1333661,1.9672,435.8
2004.34,19.25,4.64,37739835,1440145,1338999,1.9672,435.8
2004.34,19.27,4.64,37741718,1440442,1338999,1.9672,435.8
2004.34,19.29,4.64,37745038,1440243,1340644,1.9672,435.8
2004.34,19.31,4.64,37746143,1440398,1340644,1.9672,435.8
2004.34,19.34,4.65,37749086,1440276,1341617,1.9672,435.8
2004.34,19.35,4.65,37751490,1440353,1331296,1.9672,435.8
2004.34,19.37,4.65,37754800,1440115,1344279,1.9672,435.8
2004.34,19.4,4.65,37759977,1440180,1344953,1.9672,435.8
2004.34,19.41,4.65,37758913,1440203,1345065,1.9672,435.8
2004.34,19.42,4.65,37760713,1440280,1345593,1.9672,435.8
2004.34,19.43,4.63,37760713,1440430,1336843,1.9672,435.8
2004.34,19.46,4.65,37765836,1440430,1346298,1.9672,435.8
2004.34,19.48,4.65,37768266,1440143,1348102,1.9672,435.8
2004.34,19.5,4.65,37769622,1440151,1348720,1.9672,435.8
2004.34,19.51,4.65,37771833,1440295,1348720,1.9672,435.8
2004.34,19.51,4.65,37774424,1440097,1349940,1.9672,435.8
2004.34,19.55,4.64,37775881,1440112,1350370,1.9672,435.8
2004.34,19.55,4.65,37779683,1440502,1350202,1.9672,435.8
2004.34,19.59,4.65,37782146,1440217,1352797,1.9672,435.8
2004.34,19.61,4.64,37785943,1440455,1355597,1.9672,435.8
2004.34,19.61,4.64,37787240,1440455,1363097,1.9672,435.8
2004.34,19.66,4.64,37791296,1440154,1356111,1.9672,435.8
2004.34,19.66,4.64,37793038,1440154,1356111,1.9672,435.8
2004.34,19.7,4.64,37793038,1440177,1358026,1.9672,435.8
2004.34,19.74,4.64,37799707,1440223,1359060,1.9672,435.8
2004.34,19.76,4.64,37802610,1440302,1360400,1.9672,435.8
2004.34,19.78,4.64,37803846,1440138,1360515,1.9672,435.8
2004.34,19.79,4.64,37806302,1440221,1360515,1.9672,435.8
2004.34,19.81,4.64,37808958,1440335,1355379,1.9672,435.8
2004.34,19.82,4.63,37808149,1440061,1355379,1.9672,435.8
2004.34,19.82,4.64,37813360,1440318,1354842,1.9672,435.8
2004.34,19.82,4.64,37815852,1440131,1364619,1.9672,435.8
2004.34,19.87,4.63,37816099,1440018,1364606,1.9672,435.8
2004.34,19.89,4.63,37816099,1440125,1365955,1.9672,435.8
1998.91,19.91,4.63,37819518,1440179,1366504,1.9672,435.8
2004.34,19.92,4.63,37819518,1440101,1366504,1.9672,435.8
2004.34,19.96,4.63,37826779,1440141,1366504,1.9672,435.8
2004.34,19.96,4.63,37828472,1439952,1370851,1.9672,435.8
2004.34,20.01,4.63,37830344,1439664,1371702,1.9672,435.8
1998.91,20.03,4.63,37833891,1439678,1371981,1.9672,435.8
2004.34,20.03,4.64,37832380,1439712,1371665,1.9672,435.8
2004.34,20.06,4.63,37835893,1439727,1371617,1.9672,435.8
2004.34,20.07,4.63,37836135,1439611,1374316,1.9672,435.8
2004.34,20.09,4.63,37838859,1439753,1374749,1.9672,435.8
2004.34,20.1,4.63,37842465,1439732,1374403,1.9672,435.8
2004.34,20.12,4.63,37845736,1439843,1375466,1.9672,435.8
2004.34,20.12,4.63,37847236,1439847,1375767,1.9672,435.8
2004.34,20.15,4.63,37849101,1439847,1375767,1.9672,435.8
2004.34,20.15,4.63,37856778,1440000,1375767,1.9672,435.8
1998.91,20.15,4.63,37862637,1439971,1375767,1.9672,435.8
2004.34,20.23,4.63,37863630,1439971,1375767,1.9672,435.8
2004.34,20.25,4.63,37866326,1440108,1382894,1.9672,435.8
2004.34,20.26,4.63,37868011,1440060,1381373,1.9672,435.8
2004.34,20.26,4.63,37870693,1440171,1382827,1.9672,435.8
2004.34,20.28,4.63,37873536,1440171,1382827,1.9672,435.8
2004.34,20.3,4.63,37876041,1440242,1383967,1.9672,435.8
2004.34,20.32,4.62,37882539,1440573,1383967,1.9672,435.8
2004.34,20.35,4.62,37888938,1440504,1387090,1.9672,435.8
2004.34,20.36,4.63,37891785,1440588,1388282,1.9672,435.8
1998.91,20.37,4.62,37892971,1440724,1388173,1.9672,435.8
2004.34,20.38,4.62,37896946,1440706,1389622,1.9672,435.8
2004.34,20.39,4.62,37899983,1440764,1389426,1.9672,435.8
2004.34,20.4,4.62,37903212,1440764,1389426,1.9672,435.8
2004.34,20.41,4.62,37905022,1441022,1391432,1.9672,435.8
2004.34,20.43,4.62,37909605,1441182,1391860,1.9672,435.8
2004.34,20.43,4.62,37912112,1441155,1391860,1.9672,435.8
1998.91,20.45,4.62,37917426,1441215,1391860,1.9672,435.8
1998.91,20.46,4.62,37922234,1441489,1391860,1.9672,435.8
2004.34,20.48,4.62,37926367,1441428,1391860,1.9672,435.8
1998.91,20.49,4.62,37931386,1441578,1396959,1.9672,435.8
2004.34,20.5,4.62,37936831,1441884,1397151,1.9672,435.8
2004.34,20.52,4.62,37938027,1441848,1397996,1.9672,435.8
2004.34,20.53,4.62,37940806,1441964,1398315,1.9672,435.8
2004.34,20.54,4.62,37940806,1442026,1399141,1.9672,435.8
2004.34,20.56,4.62,37950637,1442289,1400573,1.9672,435.8
2004.34,20.57,4.62,37956528,1442452,1400573,1.9672,435.8
1998.91,20.59,4.62,37961521,1442613,1401696,1.9672,435.8
2004.34,20.6,4.62,37963762,1442768,1401696,1.9672,435.8
1998.91,20.61,4.62,37968086,1442727,1403744,1.9672,435.8
2004.34,20.62,4.62,37973562,1442872,1404550,1.9672,435.8
2004.34,20.63,4.62,37976713,1442872,1406436,1.9672,435.8
2004.34,20.64,4.62,37979008,1443087,1406436,1.9672,435.8
2004.34,20.65,4.62,37980719,1443151,1406323,1.9672,435.8
2004.34,20.65,4.62,37985444,1443268,1407276,1.9672,435.8
1998.91,20.66,4.62,37984785,1443291,1407037,1.9672,435.8
2004.34,20.67,4.62,37989138,1443380,1407157,1.9672,435.8
1998.91,20.67,4.62,37991614,1443324,1408276,1.9672,435.8
2004.34,19.44,6.1,37678020,1431132,1345715,1.9672,435.8
2015.21,19.44,6.1,37680552,1430991,1345531,1.9672,435.8
2015.21,19.45,6.18,37689835,1431200,1335535,1.9672,435.8
2015.21,19.45,6.21,37691874,1430983,1346920,1.9672,435.8
2015.21,19.45,6.22,37692920,1430911,1348126,1.9672,435.8
2015.21,19.45,6.23,37694522,1430791,1349040,1.9672,435.8
2009.78,19.46,6.27,37694522,1430689,1349040,1.9672,435.8
2004.34,19.47,6.29,37694522,1430244,1355126,1.9672,435.8
2004.34,19.47,6.29,37698413,1430244,1355126,1.9672,435.8
2004.34,19.48,6.29,37699560,1429116,1349826,1.9672,435.8
2009.78,19.48,6.33,37698626,1428736,1354097,1.9672,435.8
2004.34,19.5,6.33,37697730,1428749,1350483,1.9672,435.8
2004.34,19.5,6.35,37699640,1428586,1350483,1.9672,435.8
2004.34,19.51,6.35,37699640,1428556,1348344,1.9672,435.8
2004.34,19.51,6.35,37698926,1428305,1351922,1.9672,435.8
2004.34,19.52,6.38,37698058,1427762,1345824,1.9672,435.8
2004.34,19.52,6.39,37698408,1427480,1351252,1.9672,435.8
2004.34,19.53,6.41,37698117,1427423,1344304,1.9672,435.8
2004.34,19.53,6.42,37699681,1427121,1351823,1.9672,435.8
2004.34,19.54,6.43,37700601,1427009,1341640,1.9672,435.8
2004.34,19.54,6.44,37699292,1426567,1352378,1.9672,435.8
2004.34,19.55,6.44,37701099,1426626,1343772,1.9672,435.8
2004.34,19.55,6.44,37701652,1426632,1340786,1.9672,435.8
2004.34,19.56,6.45,37698523,1426245,1353879,1.9672,435.8
1998.91,19.56,6.45,37698523,1425914,1353349,1.9672,435.8
2004.34,19.57,6.46,37700524,1425914,1346845,1.9672,435.8
2004.34,19.57,6.46,37701024,1426081,1345129,1.9672,435.8
2004.34,19.58,6.48,37700027,1425379,1354308,1.9672,435.8
2004.34,19.58,6.48,37699701,1425512,1348817,1.9672,435.8
2004.34,19.59,6.5,37700516,1425196,1355759,1.9672,435.8
2004.34,19.6,6.5,37701389,1425102,1355588,1.9672,435.8
2004.34,19.6,6.5,37699881,1424925,1354989,1.9672,435.8
2004.34,19.61,6.51,37699751,1424823,1354807,1.9672,435.8
2004.34,19.61,6.5,37702739,1424921,1351644,1.9672,435.8
1998.91,19.61,6.5,37701179,1424664,1355151,1.9672,435.8
2004.34,19.61,6.5,37703331,1424623,1359681,1.9672,435.8
2004.34,19.62,6.5,37705097,1424448,1354306,1.9672,435.8
2004.34,19.63,6.52,37703189,1424195,1356064,1.9672,435.8
2004.34,19.63,6.53,37703927,1424239,1353524,1.9672,435.8
2004.34,19.64,6.54,37703927,1423886,1357371,1.9672,435.8
2004.34,19.64,6.54,37706131,1423925,1355351,1.9672,435.8
2004.34,19.65,6.56,37704784,1423654,1356674,1.9672,435.8
2004.34,19.65,6.56,37706094,1423721,1362492,1.9672,435.8
